"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.thosp.yourlocalweather.service","/home/matheus/smells-issues-nlp/repositories/thuryn_your-local-weather/app/src/main/java/org/thosp/yourlocalweather/service/AppAlarmService.java","3","44","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.thosp.yourlocalweather.service","/home/matheus/smells-issues-nlp/repositories/thuryn_your-local-weather/app/src/main/java/org/thosp/yourlocalweather/service/CurrentWeatherService.java","3","139","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.thosp.yourlocalweather.service","/home/matheus/smells-issues-nlp/repositories/thuryn_your-local-weather/app/src/main/java/org/thosp/yourlocalweather/service/ForecastWeatherService.java","3","105","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.thosp.yourlocalweather.service","/home/matheus/smells-issues-nlp/repositories/thuryn_your-local-weather/app/src/main/java/org/thosp/yourlocalweather/service/LocationNetworkSourcesService.java","3","40","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.thosp.yourlocalweather.service","/home/matheus/smells-issues-nlp/repositories/thuryn_your-local-weather/app/src/main/java/org/thosp/yourlocalweather/service/LocationUpdateService.java","3","48","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.thosp.yourlocalweather.service","/home/matheus/smells-issues-nlp/repositories/thuryn_your-local-weather/app/src/main/java/org/thosp/yourlocalweather/service/SensorLocationUpdater.java","3","31","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.thosp.yourlocalweather.service","/home/matheus/smells-issues-nlp/repositories/thuryn_your-local-weather/app/src/main/java/org/thosp/yourlocalweather/service/WeatherRequestDataHolder.java","3","5","The class 'WeatherRequestDataHolder' is suspected to be a Data Class (WOC=10.000%, NOPA=0, NOAM=6, WMC=10)","Design","DataClass"
"1","org.thosp.yourlocalweather.utils","/home/matheus/smells-issues-nlp/repositories/thuryn_your-local-weather/app/src/main/java/org/thosp/yourlocalweather/utils/Utils.java","3","181","Avoid really long methods.","Design","ExcessiveMethodLength"
"2","org.thosp.yourlocalweather.utils","/home/matheus/smells-issues-nlp/repositories/thuryn_your-local-weather/app/src/main/java/org/thosp/yourlocalweather/utils/Utils.java","3","306","Avoid really long methods.","Design","ExcessiveMethodLength"
"3","org.thosp.yourlocalweather.utils","/home/matheus/smells-issues-nlp/repositories/thuryn_your-local-weather/app/src/main/java/org/thosp/yourlocalweather/utils/Utils.java","3","642","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.thosp.yourlocalweather.utils","/home/matheus/smells-issues-nlp/repositories/thuryn_your-local-weather/app/src/main/java/org/thosp/yourlocalweather/utils/WidgetUtils.java","3","132","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.thosp.yourlocalweather.widget","/home/matheus/smells-issues-nlp/repositories/thuryn_your-local-weather/app/src/main/java/org/thosp/yourlocalweather/widget/ExtLocationWidgetProvider.java","3","34","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.thosp.yourlocalweather.widget","/home/matheus/smells-issues-nlp/repositories/thuryn_your-local-weather/app/src/main/java/org/thosp/yourlocalweather/widget/ExtLocationWithForecastWidgetProvider.java","3","44","Avoid really long methods.","Design","ExcessiveMethodLength"
