"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.logic.statistics.persistence.entity","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/logic/statistics/persistence/entity/StatisticEntryEntity.java","3","13","The class 'StatisticEntryEntity' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=12, WMC=12)","Design","DataClass"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.deleteproducts","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/deleteproducts/DeleteProductsCache.java","3","18","The class 'DeleteProductsCache' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=5, WMC=6)","Design","DataClass"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.deleteproducts.listadapter","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/deleteproducts/listadapter/DeleteProductItemCache.java","3","14","The class 'DeleteProductItemCache' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=5)","Design","DataClass"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.main","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/main/ShoppingListActivityCache.java","3","20","The class 'ShoppingListActivityCache' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=5, WMC=6)","Design","DataClass"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.main.sort","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/main/sort/SortListsDialogCache.java","3","12","The class 'SortListsDialogCache' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=5)","Design","DataClass"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.products","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/products/ProductActivityCache.java","3","27","The class 'ProductActivityCache' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=15, WMC=16)","Design","DataClass"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.products","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/products/ProductsActivity.java","3","38","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.products.dialog","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/products/dialog/ProductDialogCache.java","3","14","The class 'ProductDialogCache' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=18, WMC=19)","Design","DataClass"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.products.dialog","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/products/dialog/ProductDialogFragment.java","3","51","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.products.dialog","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/products/dialog/ProductDialogFragment.java","3","134","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.products.listadapter","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/products/listadapter/ProductItemCache.java","3","13","The class 'ProductItemCache' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=13, WMC=14)","Design","DataClass"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.products.listadapter","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/products/listadapter/ProductsItemViewHolder.java","3","49","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.products.sort","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/products/sort/SortProductsDialogCache.java","3","12","The class 'SortProductsDialogCache' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=7, WMC=8)","Design","DataClass"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.shoppinglist","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/shoppinglist/ListDialogCache.java","3","15","The class 'ListDialogCache' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=17, WMC=18)","Design","DataClass"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.shoppinglist","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/shoppinglist/ListDialogFragment.java","3","103","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.shoppinglist.listadapter","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/shoppinglist/listadapter/ListItemCache.java","3","18","The class 'ListItemCache' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=12, WMC=13)","Design","DataClass"
"1","privacyfriendlyshoppinglist.secuso.org.privacyfriendlyshoppinglist.ui.statistics","/home/matheus/smells-issues-nlp/repositories/SecUSo_privacy-friendly-shopping-list/app/src/main/java/privacyfriendlyshoppinglist/secuso/org/privacyfriendlyshoppinglist/ui/statistics/StatisticsCache.java","3","18","The class 'StatisticsCache' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=15, WMC=16)","Design","DataClass"
