repository,state,closed_at,title,label,is_bug,body
HugoGresse/Anecdote,closed,2017-04-06 13:44:24,Russian translation,[],0,"<resources>
	<string name=""using"" modified=""true"">Сторонние библиотеки</string>
	<string name=""error_nointernet"" modified=""true"">Нет соединения с интернетом</string>
	<string name=""dialog_website_add"" modified=""true"">Добавить</string>
	<string name=""error_parsing"" modified=""true"">Нельзя разобрать %s вебсайт</string>
	<string name=""open_intent_browser_error"" modified=""true"">Не открываются детали, проверьте конфиг. адреса</string>
	<string name=""action_restore"" modified=""true"">Восстановить вебсайты</string>
	<string name=""error_responsefail"" modified=""true"">Не загружается вебсайт, ошибка %s</string>
	<string name=""action_copy"" modified=""true"">Копировать</string>
	<string name=""app_long_description"" modified=""true"">Особенности: 9GAG фид (изображения и видео) с 9GAG Hot, Trending and Fresh             - xkcd             - фиды цитат с fmylife.com (FML), Bash.org, viedemerde.fr (VDM), danstonchat.com (DTC) и более             - простой и эффективный интерфейс          - бесконечный скролл и протяжка для обновления\n- нет странных разрешений, нет фоновых заданий\n- добавление своего веб-сайта нужно немного знать html  \n Anecdote - это простое и мощное приложение для чтения сайтов цитат. Очень легкое, быстрое и простое. \nС открытым исходным кодом на GitHub: https://github.com/HugoGresse/Anecdote          Контент, отображаемый в приложении не принадлежит Anecdote.</string>
	<string name=""error_loadfail"" modified=""true"">Нельзя загрузить %s</string>
	<string name=""pref_cat_advanced"" modified=""true"">Расширенные настройки</string>
	<string name=""dialog_website_firstpagezero_hint"" modified=""true"">Если номер первой страницы - 0</string>
	<string name=""error_wrongconfig"" modified=""true"">Конфигурация вебсайта неверна</string>
	<string name=""dialog_website_save"" modified=""true"">Сохранить</string>
	<string name=""dialog_website_url_hint"" modified=""true"">Адрес вебсайта</string>
	<string name=""action_open"" modified=""true"">Открыть</string>
	<string name=""dialog_website_selector_hint"" modified=""true"">DOM selector</string>
	<string name=""action_website"" modified=""true"">Действие</string>
	<string name=""pref_rowstriping_summary"" modified=""true"">Доб-ть фон для разделения цитат</string>
	<string name=""copied"" modified=""true"">Скопировано в буфер</string>
	<string name=""dialog_website_edit_title"" modified=""true"">Правка</string>
	<string name=""error_server"" modified=""true"">Ошибка сервера</string>
	<string name=""dialog_website_error_pagename"" modified=""true"">Добавить имя страницы</string>
	<string name=""action_website_add_custom"" modified=""true"">Добавить настраив. вебсайт</string>
	<string name=""app_share_credits"" modified=""true"">- через Anecdote http://bit.ly/anecdoteapp</string>
	<string name=""dialog_website_error_url"" modified=""true"">Отсутствует адрес вебсайта</string>
	<string name=""dialog_websitechooser_title"" modified=""true"">Выберите любимые сайты</string>
	<string-array name=""anecdote_content_dialog""><item index=""0"">Копирование ссылки</item></string-array>
	<string name=""dialog_website_name_hint"" modified=""true"">Имя вебсайта</string>
	<string name=""navigation_drawer_open"" modified=""true"">Открыть navigation drawer</string>
	<string name=""action_edit"" modified=""true"">Правка</string>
	<string name=""action_website_noteditable_toast"" modified=""true"">Нельзя править отдаленный вебсайт</string>
	<string name=""navigation_drawer_close"" modified=""true"">Закрыть navigation drawer</string>
	<string name=""error_server_unknown"" modified=""true"">Что-то не так с сервером</string>
	<string name=""action_feedback"" modified=""true"">Отослать обратную связь</string>
	<string name=""about_title"" modified=""true"">О программе</string>
	<string name=""action_website_newwebsite"" modified=""true"">Доступны новые вебсайты</string>
	<string name=""not_implemented"" modified=""true"">Не реализовано</string>
	<string-array name=""pref_textsize_title""><item index=""3"">крупных</item><item index=""4"">сверхбольшой</item><item index=""1"">маленький</item><item index=""2"">средних</item><item index=""0"">чрезмерно малых</item></string-array>
	<string name=""about_made"" modified=""true"">Сделано с любовью</string>
	<string name=""anecdote_share_title"" modified=""true"">Поделиться через</string>
	<string name=""action_share"" modified=""true"">Поделиться</string>
	<string name=""action_restore_summary"" modified=""true"">Удалить все вебсайты из приложения. М.б. полезно для нерабочих.</string>
	<string name=""open_intent_browser"" modified=""true"">Открытие браузера...</string>
	<string name=""dialog_website_error_itemperpage"" modified=""true"">Пункт на страницу д.б. больше 0</string>
	<string name=""dialog_website_error_selector"" modified=""true"">Отсутствует выделение текста</string>
	<string name=""dialog_website_page_name_hint"" modified=""true"">Имя страницы</string>
	<string name=""action_default"" modified=""true"">Умолчание</string>
	<string name=""action_retry"" modified=""true"">Повтор</string>
	<string name=""word_by"" modified=""true"">с</string>
	<string name=""app_migration_1_0_0"" modified=""true"">Миграция на новую версию Anecdote</string>
	<string name=""pref_rowstriping_title"" modified=""true"">Полосатость строк</string>
	<string name=""action_website_add"" modified=""true"">Добавить вебсайт</string>
	<string name=""action_settings"" modified=""true"">Настройки</string>
	<string name=""dialog_website_itemperpage_hint"" modified=""true"">Количество элементов на странице</string>
	<string name=""app_short_description"" modified=""true"">Новые цитаты (9GAG, FML, Bash.org, xkcd) каждый день в простом приложении.</string>
	<string name=""error_processing"" modified=""true"">Что-то не так, пробуйте другие настройки вебсайта</string>
	<string name=""pref_textsize_title"" modified=""true"">Размер текста</string>
	<string name=""action_about"" modified=""true"">О программе</string>
	<string name=""about_contentbelonging"" modified=""true"">Содержимое приложения не принадлежит Anecdote.</string>
	<string name=""dialog_website_error_name"" modified=""true"">Добавить имя?</string>
	<string name=""about_made_community"" modified=""true"">С помощью сообщества https://github.com/HugoGresse/Anecdote</string>
	<string name=""dialog_website_new_title"" modified=""true"">Новый вебсайт</string>
	<string name=""error_general"" modified=""true"">Неизвестная ошибка...</string>
	<string name=""action_open_inbrowser"" modified=""true"">Открыть в браузере</string>
	<string name=""action_delete"" modified=""true"">Удалить</string>
	<string name=""dialog_website_urlsuffix_hint"" modified=""true"">(опц.) Суффикс номера страницы</string>
	<string name=""pref_cat_display"" modified=""true"">Отображение</string>
</resources>"
HugoGresse/Anecdote,closed,2017-04-15 15:04:25,Russian translation of strings.xml,"[Label(name=""enhancement"")]",0,"
[strings_ru.zip](https://github.com/HugoGresse/Anecdote/files/902699/strings_ru.zip)
clipboard content pasting breack formatting in my case."
HugoGresse/Anecdote,closed,2017-03-04 17:27:41,Return to app,"[Label(name=""enhancement"")]",0,On about page we can't go back to the app. Add a link on the name of the app on top bar 
HugoGresse/Anecdote,closed,2017-03-04 17:27:50,Connection > connexion,[],0,
HugoGresse/Anecdote,closed,2017-06-27 07:19:30,[Feature Request] Download button,"[Label(name=""enhancement"")]",0,It would be nice having a possibility to download pictures and GIFs to show them offline to friends. Maybe even to download posts (text only) as pictures.
HugoGresse/Anecdote,closed,2017-03-18 21:27:49,Added ru (русский) translation,"[Label(name=""enhancement"")]",0,"I have translated your application into `ru` (*русский*). Here is the xml:
```xml
<resources xmlns:tools=""http://schemas.android.com/tools"">

    <string name=""app_migration_1_0_0"">Миграция на новую версию Anecdote</string>

    <string name=""navigation_drawer_open"">Открыть navigation drawer</string>
    <string name=""navigation_drawer_close"">Закрыть navigation drawer</string>

    <string name=""action_settings"">Настройки</string>
    <string name=""action_feedback"">Отослать обратную связь</string>
    <string name=""action_about"">О программе</string>
    <string name=""action_restore"">Восстановить вебсайты</string>
    <string name=""action_restore_summary"">Удалить все вебсайты из приложения. М.б. полезно для нерабочих.</string>
    <string name=""action_edit"">Правка</string>
    <string name=""action_delete"">Удалить</string>
    <string name=""action_default"">Умолчание</string>
    <string name=""action_website_add"">Добавить вебсайт</string>
    <string name=""action_website_newwebsite"">Доступны новые вебсайты</string>
    <string name=""action_website_add_custom"">Добавить настраив. вебсайт</string>
    <string name=""copied"">Скопировано в буфер</string>
    <string name=""not_implemented"">Не реализовано</string>
    <string name=""action_website_noteditable_toast"">Нельзя править отдаленный вебсайт</string>

    <string name=""app_share_credits"">- через Anecdote http://bit.ly/anecdoteapp</string>

    <string name=""anecdote_share_title"">Поделиться через</string>
    <string-array name=""anecdote_content_dialog""></string-array>


    <string name=""action_share"">Поделиться</string>
    <string name=""action_copy"">Копировать</string>
    <string name=""action_open"">Открыть</string>
    <string name=""action_open_inbrowser"">Открыть в браузере</string>
    <string name=""action_retry"">Повтор</string>

    <string name=""open_intent_browser"">Открытие браузера...</string>
    <string name=""open_intent_browser_error"">Не открываются детали, проверьте конфиг. адреса</string>

    <string name=""action_website"">Вебсайт действия</string>

    <string name=""word_by"">с</string>

    <string name=""dialog_website_new_title"">Новый вебсайт</string>
    <string name=""dialog_website_edit_title"">Правка</string>
    <string name=""dialog_website_add"">Добавить</string>
    <string name=""dialog_website_error_itemperpage"">Пункт на страницу д.б. больше 0</string>
    <string name=""dialog_website_error_name"">Добавить имя?</string>
    <string name=""dialog_website_error_pagename"">Добавить имя страницы</string>
    <string name=""dialog_website_error_url"">Отсутствует адрес вебсайта</string>
    <string name=""dialog_website_error_selector"">Отсутствует выделение текста</string>
    <string name=""dialog_website_save"">Сохранить</string>
    <string name=""dialog_website_name_hint"">Имя вебсайта</string>
    <string name=""dialog_website_page_name_hint"">Имя страницы</string>
    <string name=""dialog_website_url_hint"">Адрес вебсайта</string>
    <string name=""dialog_website_urlsuffix_hint"">(опц.) Суффикс номера страницы</string>
    <string name=""dialog_website_selector_hint"">DOM selector</string>
    <string name=""dialog_website_itemperpage_hint"">Количество элементов на странице</string>
    <string name=""dialog_website_firstpagezero_hint"">Если номер первой страницы - 0</string>

    <string name=""dialog_websitechooser_title"">Выберите любимые сайты</string>


    <!-- About fragment -->
    <string name=""about_title"">О программе</string>
    <string name=""about_made"">Сделано с любовью</string>
    <string name=""about_contentbelonging"">Содержимое приложения не принадлежит Anecdote.</string>
    <string name=""about_made_community"">С помощью сообщества https://github.com/HugoGresse/Anecdote</string>
    <string name=""using"">Сторонние библиотеки</string>
    <string name=""error_server_unknown"">Что-то не так с сервером</string>
    <string-array name=""about_libraries"" translatable=""false""></string-array>

    <!-- Strings related to Settings -->
    <string name=""pref_cat_display"">Отображение</string>
    <string name=""pref_cat_advanced"">Расширенные настройки</string>
    <string name=""pref_rowstriping_title"">Полосатость строк</string>
    <string name=""pref_rowstriping_summary"">Добавить фон для разделения цитат</string>
    <string name=""pref_textsize_title"">Размер текста</string>
    <string-array name=""pref_textsize_title"">Размер текста</string-array>
    <string-array name=""pref_textsize_values"" translatable=""false""></string-array>


    <string name=""error_general"">Неизвестная ошибка...</string>
    <string name=""error_nointernet"">Нет соединения с интернетом</string>
    <string name=""error_server"">Ошибка сервера</string>
    <string name=""error_wrongconfig"">Конфигурация вебсайта неверна</string>
    <string name=""error_loadfail"">Нельзя загрузить %s</string>
    <string name=""error_processing"">Что-то не так, пробуйте другие настройки вебсайта</string>
    <string name=""error_responsefail"">Не загружается вебсайт, ошибка %s</string>
    <string name=""error_parsing"">Нельзя разобрать %s вебсайт</string>

</resources>

```

---

*Translation made with [Stringlate](https://github.com/LonamiWebs/Stringlate).*"
HugoGresse/Anecdote,open,,[Feature Request] Swipe in full screen to next picture,"[Label(name=""enhancement"")]",0,"Would be nice, when it is possible to swipe between pictures, when they are in full screen"
HugoGresse/Anecdote,closed,2017-03-18 21:29:14,Pictures with huge hight are very small,[],0,"This is caused by the fact, that the place for a pic has always the same size, regardless to its format"
HugoGresse/Anecdote,open,,Picture not centred when in full screen,"[Label(name=""bug"")]",1,"I tab on a picture and it goes in full screen.
Expected: It is centred
Actually: The first time it isn't centred.

Fix: Go back and tab again on a picture and it is centred"
HugoGresse/Anecdote,closed,2017-01-09 09:25:59,Updated logos,[],0,"- Added f-droid
- Shortend url for google play
- added newline"
HugoGresse/Anecdote,open,,Random anecdote from dtc doesn't load automatically,[],0,"The random anectode view doesn't load automatically when selecting it. You have to manually load it
Same for random>0

With the last version from fdroid"
HugoGresse/Anecdote,open,,How to add a custom website?,"[Label(name=""enhancement"")]",0,"Hi,
Anecdote is an app I've waited for a very long time but unfortunately I'm having a hard time to add a custom website because of little HTML knowledge.

Would really appreciate a small beginner guide on how to do this. :)"
HugoGresse/Anecdote,closed,2017-03-18 21:51:53,Only one xkcd after reloading,"[Label(name=""bug"")]",1,"Go to xkcd and see multiple entries. Reload and you see only one.
Fix: Go to another website and back to xkcd"
HugoGresse/Anecdote,closed,2016-12-21 13:07:22,Move restore websites to advanced settings,[],0,
HugoGresse/Anecdote,closed,2016-12-21 12:30:46,Complete string res,[],0,
HugoGresse/Anecdote,closed,2016-12-21 12:18:32,updated german translation,[],0,
HugoGresse/Anecdote,closed,2016-12-21 12:06:57,Add all strings to resources,[],0,
HugoGresse/Anecdote,closed,2016-12-22 12:58:17,"Copy an anecdote only copy the word ""anecdote""","[Label(name=""bug"")]",1,"If you press the copy button under an anecdote it will only copy the word ""anecdote"" and not the anecdote itself

I tested it on se coucher moins bete feed"
HugoGresse/Anecdote,closed,2016-12-20 12:08:26,Manage one item per page,[],0,Fix XKCD loading issue when list too short https://github.com/HugoGresse/Anecdote/issues/26
HugoGresse/Anecdote,closed,2016-12-20 12:55:38,"Message with ""wrong website config"" doesn't disappear","[Label(name=""enhancement"")]",0,"Steps to reproduce:
1. Create website with wrong config
2. Switch to xkcd
3. Message with ""wrong website config"" still here

I expect it will disappear when switching to a site with correct configuration"
HugoGresse/Anecdote,closed,2016-12-19 12:09:23,Fixed typo in german translation,[],0,was the wrong time
HugoGresse/Anecdote,closed,2016-12-21 13:07:33,Move restore_websites to settings menu,"[Label(name=""enhancement"")]",0,"Would be a better place, because its a complete reset and can be tabed accidentially"
HugoGresse/Anecdote,closed,2016-12-15 12:44:03,Improve/fix expanded selection,"[Label(name=""bug""), Label(name=""enhancement"")]",1,
HugoGresse/Anecdote,closed,2016-12-13 16:38:41,improved strings.xml,[],0,"renamed app, added url and removed about_libaries"
HugoGresse/Anecdote,closed,2016-12-13 21:04:56,fixed typos in readme,[],0,
HugoGresse/Anecdote,closed,2016-12-13 12:53:33,Fix/text overlap adding website,[],0,
HugoGresse/Anecdote,open,,App crashes on Add Custom Website,"[Label(name=""bug"")]",1,"When I perform this sequence of events, the app crashes:
1. Click on Add Custom Website
2. Fill the text fields, entering in Website URL a empty or malformed URL
3. Click on ADD"
HugoGresse/Anecdote,closed,2016-12-22 12:58:01,Add XKCD,"[Label(name=""enhancement"")]",0,Add xkcd as a default page
HugoGresse/Anecdote,closed,2017-04-15 14:52:39,Add Google Play desc in strings,"[Label(name=""enhancement"")]",0,"There are two typos in the About Site ""The application contents does not belog to Anecdte.""

Can you include this string in strings.xml?"
HugoGresse/Anecdote,closed,2016-12-13 12:15:35,German translation,[],0,"Translated many strings, the other will follow, when I see them in the context used in the app"
HugoGresse/Anecdote,closed,2016-12-13 12:30:18,"Remove some ""translatable=false""","[Label(name=""enhancement"")]",0,"Can you remove some ""translatable=false"" in strings.xml, e.g. from error_server_unknown or about_libraries (so I can translate the ""by"")"
HugoGresse/Anecdote,closed,2016-12-13 12:38:41,The save button overlpase the text in the site chooser view,"[Label(name=""enhancement"")]",0,"My phone screen is 4.5 inches

![screenshot_2016-12-07-13-18-14](https://cloud.githubusercontent.com/assets/7694864/20967448/d7face1c-bc7f-11e6-9aab-fa99d59bc64a.png)
"
HugoGresse/Anecdote,closed,2016-12-13 17:22:00,Show media when se coucher moins bete quotes have one,"[Label(name=""enhancement"")]",0,"Some quote have picture or video in it, it would be nice to be able to see them in the app. Like seeing the picture and having the link or the video.

Example here :
http://secouchermoinsbete.fr/70595-la-gaule-est-un-concept-romain
http://secouchermoinsbete.fr/70654-tous-les-panneaux-routiers-de-londonderry-sont-barres-a-la-main"
HugoGresse/Anecdote,open,,Se coucher moins bete extra media/text isn't displayed,"[Label(name=""enhancement""), Label(name=""help wanted"")]",0,"Some quotes have an extra bit of text or media which isn't displayed in the main page of the site but is if you select it (like this one http://secouchermoinsbete.fr/70692-le-canal-du-panama-a-ete-lucratif-pour-les-etats-unis)
It would be nice if the app displayed the full text"
HugoGresse/Anecdote,closed,2016-12-09 13:42:19,Crashes after selecting website,"[Label(name=""bug""), Label(name=""question"")]",1,"When I start the app, select a website and click on save, the app crashes. This happens with all website I have tested

F-Droid version on Android 6.0.1"
HugoGresse/Anecdote,closed,2016-11-22 12:44:21,Develop,[],0,
HugoGresse/Anecdote,closed,2016-11-10 12:47:47,v1.0.5,"[Label(name=""enhancement"")]",0,"- add okhttp connection to glide
- add retry on glide
- add hindi trad"
HugoGresse/Anecdote,closed,2016-10-27 12:08:06,Develop,[],0,"- update libraries
- add feedback option
- fix share link
"
HugoGresse/Anecdote,closed,2016-08-08 11:25:02,Develop v1.0.3,[],0,"- fix fullscreen copy event
- fix SocialService not being created the first time
"
HugoGresse/Anecdote,closed,2016-08-05 12:02:08,Develop v1.0.2,[],0,"- fix fullscreen cropping issue
- update libraries
- add copy link on media
"
HugoGresse/Anecdote,closed,2016-07-21 12:04:27,Develop version 1.0.1,[],0,"- fullscreen social button, 
- toolbar shows up on website change
- package refactor
"
HugoGresse/Anecdote,closed,2016-07-01 20:41:08,Develop v1.0.0,[],0,"- new model
- new action button on item click
- new scroll behavior for toolbar
- possibly fix some RecyclerView crash
"
HugoGresse/Anecdote,closed,2016-07-01 19:54:11,Feature/website spinner,[],0,"- new json model
- add spinner and bottom action on anecdote items
- improve toolbar display with scrollFlags
- probably fix RecyclerView issues
"
HugoGresse/Anecdote,closed,2016-07-01 19:52:58,Feature/website spinner,[],0,"- new json model
- add spinner and bottom action on anecdote items
- improve toolbar display with scrollFlags
- probably fix RecyclerView issues
"
HugoGresse/Anecdote,closed,2016-05-30 12:03:27,Develop v0.4.5,[],0,"- disallow ISP to change page content
- remove back button opening the drawer
- better NSFW management on 9GAG by attaching a Open link
"
HugoGresse/Anecdote,closed,2016-05-17 07:21:34,Fix forced single page websites configuration and udpate version to 0.4.4,[],0,
HugoGresse/Anecdote,closed,2016-05-16 14:03:35,v0.4.3,[],0,"- single page websites
- bug fixes
"
HugoGresse/Anecdote,closed,2016-05-11 11:47:35,Develop v0.4.2,[],0,"- video and image management
"
HugoGresse/Anecdote,closed,2016-05-02 10:54:56,Feature/image content,[],0,"add image and video support
"
HugoGresse/Anecdote,closed,2016-04-26 21:18:06,Develop,[],0,"- auto update of websites configuration at app startup
- update app version to 0.3.1
"
HugoGresse/Anecdote,closed,2016-03-09 12:49:19,Develop v0.3.0,[],0,"- new website adding workflow (allow to add missing remote website on ""Add website"" and remove dialog
- setting screen
"
HugoGresse/Anecdote,closed,2016-03-04 15:54:38,Develop v0.2.0,"[Label(name=""enhancement"")]",0,"- add/remove/edit websites
- choose which websites you want to read on first launch
- new archi to support multiple websites at once
"
HugoGresse/Anecdote,closed,2016-03-04 12:14:33,Travis,"[Label(name=""enhancement"")]",0,"Add travis configuration
"
