repository,state,closed_at,title,label,is_bug,body
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-11-22 15:33:49,App crash after update ,"[Label(name=""bug"")]",1,"Es scheint, dass ich trotz anders lautender Meldung im Menü nicht angemeldet bin nach einem update. Dies brachte die Karte zum Absturz. Erst wurden keine Sender angezeigt und eine Änderung der anzuzeigen Sender Auswahl brachte den Crash."
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-11-09 13:47:06,Cache callsigns and transmittergroups,[],0,Useful if your network connection is unstable. Refreshing should be done automatically after 24 hours (adjustable?) and manually.
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-06-29 08:32:43,Absender Rufzeichen automatisch an den Anfang schreiben ,[],0,"Wie im Web Interface, sonst weiß man nicht von wem die Nachricht ist."
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-11-08 11:01:15,Lock Navigation-drawer when using tablets,[],0,Momentan muss der navigation drawer aufgeklappt werden.
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-11-03 08:09:19,Add FAQ,"[Label(name=""enhancement"")]",0,"Bitte die FAQ https://github.com/DecentralizedAmateurPagingNetwork/Resources/blob/master/DAPNET-FAQ.docx als Textansicht einbauen und im Menu verlinken. Vielleicht machen wir alle Inhalte als XML Strings, dann können wir die beizeiten mal übersetzen?"
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-24 13:04:08,Initial commit,[],0,aber noch nicht fertig ;)
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-24 11:27:28,Registration,[],0,How to​ register my self
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-06-29 09:01:45,japanese translation,[],0,Hello!
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-26 11:59:44,Nicht-Admins Rufe zurück Button führt zu Logout,"[Label(name=""bug"")]",1,"Moin Moin,

Wenn man die App öffnet sich einloggt und über das Menü Calls anwählt und dann die zurück Taste am Android Gerät benutzt ist man wieder ausgeloggt. Macht man den gleichen Schritte nicht übers Menü sondern den Brief Button bleibt man eingeloggt. "
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-19 12:43:50,Verbesserungen Tablet,"[Label(name=""enhancement"")]",0,"- [x] Auf der Start-Seite ist der Text nicht zentriert

![dsc_0348](https://cloud.githubusercontent.com/assets/16710361/26237758/b65df686-3c76-11e7-9431-16951742f8b3.JPG)


- [x] Bei der Calls Seite ist die rote ""Message"" Meldung sehr nah am Rand oben"
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-19 11:14:01,Vorschläge description,[],0,Die Beschreibung ist bisher lediglich ein Platzhalter
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-19 10:52:22,Vorschläge früher anzeigen,[],0,"Wenn möglich, callsigns und transmittergruppenvorschläge schon bein abtippen der Zeile, nicht erst nach zwei Buchstaben anzeigen."
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-11-15 10:58:14,Recyclerview Searchable,"[Label(name=""enhancement"")]",0,Der Recyclerview sollte nach relevanten Kriterien mit einem searchview durchsuchbar sein.
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-11-16 08:16:42,Recyclerview expandable,"[Label(name=""enhancement"")]",0,"Man sollte auf einzelne items in der Liste klicken können, welche daraufhin mehr Informationen preisgeben."
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2018-04-17 14:37:32,OK Google/WearOS Support,"[Label(name=""new feature"")]",0,"Spielerei:
Android Wear unterstützen. Quasi:
``""OK Google, sende Funkruf an D H 3 W R mit Inhalt Das ist aber ein tooles Feature""``

Wie bei SMS oder IM Nachrichten

Ein paar Infos:

- https://jaxenter.de/android-am-arm-2-28150
- https://www.android-user.de/workshop-einstieg-in-die-android-programmierung-mit-android-wear-teil-1"
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-18 12:21:34,Samsung S8 und andere große Seitenverhältnisse,"[Label(name=""enhancement"")]",0,https://android-developers.googleblog.com/2017/03/update-your-app-to-take-advantage-of.html
DecentralizedAmateurPagingNetwork/DAPNETApp,open,,Include Widget,"[Label(name=""enhancement"")]",0,"DG5MM schreibt:
``Vielleicht noch ein 4x2-Widget integrieren, nur Text und destCall für den quickie-Page zwischendurch:-)``

Evtl. in Verbindung mit https://github.com/DecentralizedAmateurPagingNetwork/DAPNETApp/issues/26"
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-11-16 12:53:44,App Shortcuts,"[Label(name=""enhancement"")]",0,"Seit Android 7.1 besteht die möglichkeit, einen Nutzer direkt vom homescreen spezielle Aktionen in der App auszuführen. So sähe das aus:

[Offizielle Dokumentation](https://developer.android.com/guide/topics/ui/shortcuts.html)
![App Shortcuts](https://developer.android.com/images/guide/topics/ui/shortcuts.png)

Falls wir App Shortcuts einbauen sollten, würde sich zunächst einer für das posten von calls anbieten."
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-26 11:59:34,Alternative Stores,"[Label(name=""enhancement"")]",0,"Es kam gerade rein
![grafik](https://cloud.githubusercontent.com/assets/16710361/26155779/a5966404-3b14-11e7-97f2-16c0a119cdcd.png)

Bis jetzt kannte ich das noch nicht mal. Wenn wir Lust haben, können wir uns dem ja mal annehmen."
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-17 12:14:55,Abstürze durch java.lang.NullPointerException,[],0,"Es scheint ein Fehler aufzutreten, der die App zum absturz bringt. Eventuell ist auch dieser Fehler an #23 Schuld. Soweit ich sehen kann, ist die Server URL hier null, vielleicht wird das server feld geleert.
```
java.lang.NullPointerException: baseUrl == null
	at retrofit2.Utils.checkNotNull(Utils.java:285)
	at retrofit2.Retrofit$Builder.baseUrl(Retrofit.java:434)
	at de.hampager.dapnetmobile.api.ServiceGenerator.changeApiBaseUrl(ServiceGenerator.java:60)
	at de.hampager.dapnetmobile.fragments.CallFragment.fetchJSON(CallFragment.java:65)
	at de.hampager.dapnetmobile.fragments.CallFragment.initViews(CallFragment.java:61)
	at de.hampager.dapnetmobile.fragments.CallFragment.onCreateView(CallFragment.java:114)
```"
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-19 14:00:01,Nicht-Admins Rufe bringen die APP zum abstürzen,"[Label(name=""bug"")]",1,"Hallo, 

mit dem letzten Patch funktionierte Menü - Calls wieder nicht. Beim drauf klicken stürzt die APP ab. 

Gruß
Johannes DK6FC"
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-17 11:44:47,Automatische APRS-Standortmeldung des Senders abschaltbar machen,[],0,"Hallo,
aktuell werden die Standorte der POCSAG-Sender von PE2KMV
ins APRS-Netz unter der Kennung ""PS-<Rufzeichen des Senders>""
eingespeist. 
Wäre es möglich diese Funktion für jeden Sender konfigurierbar zu machen ?
Sinnvoll wären die Optionen ""Aus"" und  ""Einspeisen nur wenn online"",
zusätzlich wäre eine konfigurierbare Sendehäufigkeit sinnvoll.


Hintergrund: Wenn man am selben Standort des POCSAG-Senders eine
für APRS sinnvollere Applikation wie eine Wetterstation betreibt, will man
nicht, dass deren Icon andauernd durch die ""<call>-PS"" zugedeckt wird.
Weiterhin halte ich es nicht für sinnvoll, _generell_ die Standorte von
ausser Betrieb befindlichen Sendern oder von 10mW-RasPagern ins APRS-IS
zu senden - sowas sollte besser vom Stationsbetreiber konfigurierbar sein."
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-11-03 13:15:10,Enhance Start screen,"[Label(name=""enhancement"")]",0,"Auf dem Start Screen steht nun Welcome! und dann Text.

Bitte oben statt Welcome dieses Bild einbauen
https://github.com/DecentralizedAmateurPagingNetwork/Resources/blob/master/dapnet_transparent.png
Entsprechend auf Seitenbreite skalieren oder dynamisch skalieren lassen.

Oder vielleicht sogar noch besser: http://hampager.de/assets/img/afu-dapnet-logo.c1d1257.png
Da musst du mal @MarvinMenzerath  fragen, ob es auch auch transparent gibt, falls nötig.

Dann dadrunter den folgenden Erklärungstext:

DAPNET is an international amateur radio paging network developed by the Amateur Radio Group at the RWTH Aachen University. In order to participate and use this app, you need to be a valid amateur radio operator and have an account at www.hampager.de . If you do not have a an account yet, visit ``www.hampager.de`` now and follow the instructions for subscription.


"
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-12 09:55:27,Core Version ebenfalls in App anzeigen,"[Label(name=""enhancement"")]",0,"Vielleicht App V 1.0.3, Core 1.3.3.2 . Vielleicht auch 2 zeilig?

Die Version kann vom Core geholt werden. Wie weiß @MarvinMenzerath "
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-11-16 13:14:25,App für Blinde begreifbar machen,"[Label(name=""enhancement"")]",0,"Email erhalten:

Hallo ich bin ein Blinder Funkamateur
dh0yay

Ich arbeite mit dem Screenreader talkback von Google der für blinde und sehbehinderte gemacht wurde um ein Smartphone zu bedienen, es wäre schön wenn j das Programm so anpassen könnte das alle Schaltflächen beschriftet sind, Schalter Schaltflächen Daypacks und so weiter
"
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-11 11:31:00,Nicht-Admins Rufe liefern 403,"[Label(name=""bug"")]",1,"Moin Moin,
kurzes Feedback zur DAPnet App, hab ich gerade auf die schnelle getestet. Ich mich eingeloggt und im Menue auf Calls gedrückt. Leider bekomme ich dann einen 403 Fehler (Screenshot am Ende der E-Mail). Wenn ich auf Briefsymbol drückte gehts.

Nett wäre noch wenn man bei Transmitter Group names auch eine Dropdown Liste hätte wie bei der Web Version.
Danke für die Arbeit die ihr macht!
73 Johannes DK6FC
![mmjlpjbdkfehdnaa](https://cloud.githubusercontent.com/assets/16710361/25942836/2a360d76-363e-11e7-84b9-7d48e61f875b.png)
![eamjdnalphakacac](https://cloud.githubusercontent.com/assets/16710361/25942841/2e2b10ac-363e-11e7-8aa3-cde95a33cef3.png)
"
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-11 12:08:35,Version in App anzeigen,[],0,Im Menü unten 
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-11 12:13:04,Link in Menü auf bekannte Probleme,"[Label(name=""enhancement"")]",0,"Im Menu einen Eintrag ""Feedback and known problems"" mit Ziel https://github.com/DecentralizedAmateurPagingNetwork/DAPNETApp/issues einbauen"
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-17 12:21:05,Ignore trailing space after username from Android keyboard,"[Label(name=""enhancement"")]",0,Manche Keyboards fügen ein Space beim Auto-Vervollständigen nach dem Usernamen ein. Das könnte man ignorieren.
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-06-01 12:28:45,Auf Start-Seite die Statistik anzeigen,"[Label(name=""enhancement"")]",0,"Es ist ja noch recht leer auf der Startseite. Bis wir sinnvollen Contenct gefunden haben, könnte man hier die Statistik von http://hampager.de/ anzeigen."
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-11 08:41:52,"App crash, wenn man nicht eingeloggt ist und trotzdem auf Callls tippt","[Label(name=""bug"")]",1,Siehe Titel
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-06-01 14:32:32,Default Rest-Server mit www und Server-Auswahl,"[Label(name=""enhancement"")]",0,"Ändern in http://www.hampager.de:8080
Ebenfalls Erklärungstext bei der Eingabemaske:

``Enter the DAPNET-Core to connect with. Normal users do not have to change the default value of http://www.hampager.de:8080. To use the app on HAMNET-only networks, enter http://dapnet.db0sda.ampr.org:8080``

Evtl. kann man auch eine Auswahlliste machen mit

- www.hampager.de:8080 (Internet)
- dapnet.db0sda.ampr.org:8080 (HAMNET)
- Enter custom server
Beim letzten Eintrag würde dann eine Freitext-Eingabebox erscheinen. Bitte mit regex testen, ob es sich um eine gültige URL handelt."
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-18 13:39:35,Hilfe-Eintrag hinzufügen im Menu,"[Label(name=""enhancement"")]",0,"Der Text kommt noch, aber schon mal eine View anlegen, bitte"
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-12 10:15:24,Nach erfolgter geglückter Absendung die Eingabefelder löschen,"[Label(name=""enhancement"")]",0,"Nach erfolgter und geglückter Absendung die Eingabefelder löschen, wie wenn man die Post Call Seite das erste mal aufmacht."
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-18 15:05:30,Transmittergruppen vorschlagen,"[Label(name=""enhancement"")]",0,"Wie auch bei den Rufzeichen
Default-Wert ist
all"
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-11 06:45:06,Genau 80 Zeichen liefern trotzdem Fehler,"[Label(name=""bug"")]",1,"Wenn man genau 80 / 80 Zeichen eingibt, sagt die APP Message above 80 Characters.

Text ändern in
Message longer than maximum of 80 characters."
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-18 12:01:07,CallSignNames mit Vorschlägen,"[Label(name=""enhancement"")]",0,Rufzeiche Liste laden und durchsuchbar anzeigen. Letzte 5 Verwendungen abgesetz in der Liste oben anzeigen.
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-11 09:24:07,Message-Eingabefeld automatisch mehrzeilig,"[Label(name=""enhancement"")]",0,"Wenn man viel Text tippt, kann man beim einzeiligen Textfeld den Anfang nicht mehr sehen."
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-11 14:03:30,Automatisch Keyboard öffnen bei Call-Eingabe,"[Label(name=""enhancement"")]",0,Man muss zumindest bei mir noch auf das Feld tippen
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-12 10:47:38,Reload der Calls durch ziehen nach unten,"[Label(name=""enhancement"")]",0,"Die Calls-Liste soll neu geladen werden, wenn man sie nach unten zieht"
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2018-04-13 12:28:25,Kartenansicht der Sender einbauen,"[Label(name=""enhancement""), Label(name=""new feature"")]",0,"Wie auf http://hampager.de/#/transmitters/map  Es gibt eine Leaflet-Variante glaub ich für Android. Sonst Google Maps.
"
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-11 08:41:52,"Angaben über den ""Hersteller"" einbauen",[],0,"Text: Amateurfunkgruppe an der RWTH Aachen.
Webseite (mit Link wenn möglich) https://www.afu.rwth-aachen.de
Beteiligte Entwickler @IHFSchwarz und @dh3wr gerne mit Namen aufführen."
DecentralizedAmateurPagingNetwork/DAPNETApp,closed,2017-05-11 12:13:59,Crash Tracker einbauen,[],0,Evtl auch mit den Google Dev. Tools. Da kann man sich die Abstürze auch anzeigen lassen habe ich gesehen.
