repository,state,closed_at,title,label,is_bug,body
ScreamingHawk/android-slideshow,open,,Handle IllegalArgumentException in Glide load/preload,"[Label(name=""bug""), Label(name=""help wanted"")]",1,"```
java.lang.IllegalArgumentException: 
  at com.bumptech.glide.manager.RequestManagerRetriever.assertNotDestroyed (RequestManagerRetriever.java:134)
  at com.bumptech.glide.manager.RequestManagerRetriever.get (RequestManagerRetriever.java:102)
  at com.bumptech.glide.manager.RequestManagerRetriever.get (RequestManagerRetriever.java:87)
  at com.bumptech.glide.Glide.with (Glide.java:657)
  at link.standen.michael.slideshow.strategy.image.GlideImageStrategy.preload (GlideImageStrategy.java:42)
  at link.standen.michael.slideshow.ImageActivity.loadImage (ImageActivity.java:501)
```

```
java.lang.IllegalArgumentException: 
 at com.bumptech.glide.manager.RequestManagerRetriever.assertNotDestroyed (RequestManagerRetriever.java:134)
  at com.bumptech.glide.manager.RequestManagerRetriever.get (RequestManagerRetriever.java:102)
  at com.bumptech.glide.manager.RequestManagerRetriever.get (RequestManagerRetriever.java:87)
  at com.bumptech.glide.Glide.with (Glide.java:657)
  at link.standen.michael.slideshow.strategy.image.GlideImageStrategy.load (GlideImageStrategy.java:56)
  at link.standen.michael.slideshow.ImageActivity.loadImage (ImageActivity.java:506)
```

Not sure what state the application is in at the point that this becomes a problem. "
ScreamingHawk/android-slideshow,closed,2018-03-18 18:22:13,Handle NullPointerException in CustomImageStrategy.load,"[Label(name=""bug""), Label(name=""good first issue""), Label(name=""help wanted"")]",1,"```
Caused by: java.lang.NullPointerException: 
  at link.standen.michael.slideshow.strategy.image.CustomImageStrategy.load (CustomImageStrategy.java:74)
  at link.standen.michael.slideshow.ImageActivity.loadImage (ImageActivity.java:506)
  at link.standen.michael.slideshow.ImageActivity.onCreate (ImageActivity.java:304)
```

I imagine this should be a trivial fix. If anyone wants to pick it up before I get to it, go for it. "
ScreamingHawk/android-slideshow,open,,Handle IllegalArgumentException when using Share feature,"[Label(name=""bug""), Label(name=""help wanted"")]",1,"Error happening at this point: 

```
at android.support.v4.content.FileProvider$SimplePathStrategy.getUriForFile (FileProvider.java:712)
at android.support.v4.content.FileProvider.getUriForFile (FileProvider.java:401)
at link.standen.michael.slideshow.ImageActivity.shareImage (ImageActivity.java:613)
```

Unsure what state the application is in to have an error at this point. "
ScreamingHawk/android-slideshow,open,,Handle Error: `android.graphics.Canvas.throwIfCannotDraw`,"[Label(name=""bug""), Label(name=""help wanted"")]",1,There are many instances of users getting the `android.graphics.Canvas.throwIfCannotDraw` Exception. This needs to be handled somehow. 
ScreamingHawk/android-slideshow,open,,Move slideshow loading to background thread,"[Label(name=""bug"")]",1,"Some users are seeing this error: `Input dispatching timed out`

When clicked, offload the loading to a background thread:

```
Thread t = new Thread(){
    public void run(){
        your_stuff();
    }
};
t.start();
```

Then disable the list view and replace with a loading message (see Phone Saver loading message)"
ScreamingHawk/android-slideshow,open,,Option to change background color,"[Label(name=""enhancement"")]",0,When images don't fit the aspect ratio there will be bars on either side that currently is always a specific shade of grey. It would be nice to have the option to change this color to something like black or another color that would fit better with the slideshow on certain tablets.
ScreamingHawk/android-slideshow,open,,Add support for EXIF orientation,"[Label(name=""enhancement""), Label(name=""good first issue""), Label(name=""help wanted"")]",0,Some pictures that have an EXIF orientation tag do not appear to be rotated correctly. It would be nice to add support for this so some pictures don't show up sideways.
ScreamingHawk/android-slideshow,closed,2018-04-02 19:27:23,Build failure: Could not find com.android.tools.build:gradle:3.0.1,"[Label(name=""bug"")]",1,"Hi,

F-Droid maintainer here. Slideshow [fails to build](https://f-droid.org/wiki/page/link.standen.michael.slideshow/lastbuild_41) since 2.2.1:

> Could not resolve all files for configuration ':classpath'.
> Could not find com.android.tools.build:gradle:3.0.1.

Steps to reproduce:

1. `cd app`
2. `gradle assembleRelease`

The problem here is that Android Gradle plugin 3.0.1 is available only in Google Maven repo, not JCenter. Please adjust your [top-level build.gradle](https://developer.android.com/studio/build/index.html#top-level)."
ScreamingHawk/android-slideshow,closed,2018-02-12 18:26:12,Pause Feature shouldn't work when controls are visible,"[Label(name=""bug"")]",1,Double clicking shouldn't pause/resume the slideshow when the controls are visible. 
ScreamingHawk/android-slideshow,open,,Slideshow from multiple folders,"[Label(name=""enhancement"")]",0,"My use case is a digital photoframe. 
(Similar to apps like dayframe of fotoo.)

It would be nice to be able to select multiple folders."
ScreamingHawk/android-slideshow,open,,Controls Tutorial,"[Label(name=""enhancement"")]",0,"People are going to have to stumble across the double click functionality. I've even had someone not realise they can swipe and single click to go back!

Need some kind of tutorial on first use to show the new features. "
ScreamingHawk/android-slideshow,closed,2018-02-11 18:46:50,Pause slideshow,"[Label(name=""enhancement"")]",0,"Add the ability to pause a slideshow without showing the controls. 

* Add an option to enable this
* Click to pause
* Double click / swipe up /down to show controls

This is highly requested feature"
ScreamingHawk/android-slideshow,closed,2018-02-08 19:01:13,Picture in picture causes crashes,"[Label(name=""bug"")]",1,"Selecting picture in picture is causing a crash for devices that do not support it. 

Ideally this option should be hidden when the device doesn't support it. But at the very least it shouldn't crash."
ScreamingHawk/android-slideshow,closed,2018-01-09 18:15:34,Add ai asset files,[],0,
ScreamingHawk/android-slideshow,open,,Upgrade Glide to v4,"[Label(name=""enhancement"")]",0,"Glide is currently using v3. 

Would be good to upgrade to v4. There is significant change for this. "
ScreamingHawk/android-slideshow,closed,2017-11-30 18:46:38,Quick delete,"[Label(name=""enhancement"")]",0,"Add an option to skip the ""are you sure"" dialog when deleting images. 

Option: `Warn before deleting` 
Default: `true`
Description: `Show a warning pop up before deleting a file`"
ScreamingHawk/android-slideshow,closed,2017-11-24 09:42:46,Support slide delay of fractions of a second,"[Label(name=""bug"")]",1,I think there is an integer conversion happening too early which rounds the delay down to the nearest second. This shouldn't be happening. 
ScreamingHawk/android-slideshow,closed,2017-11-23 19:26:10,Modified various Chinese translations,[],0,"Hi there,I have found your project very interesting, however the translation in chinese have many faults so I modified some of the translation,and added some setences that haven't translated.
I hope you like this version of translation and accept my PR :)
Thank you!"
ScreamingHawk/android-slideshow,open,,Configurable Scaling Mode,"[Label(name=""enhancement""), Label(name=""help wanted"")]",0,"Currently the slideshow app uses a fit to screen scaling mode. 

Would be good to allow the user to select between:

* Fit to Screen
* Fill Screen
* Original Size"
ScreamingHawk/android-slideshow,open,,Cannot browse to external USB drive,"[Label(name=""bug""), Label(name=""help wanted"")]",1,I have connected an external drive via USB-OTG and cannot browse to it.
ScreamingHawk/android-slideshow,closed,2017-10-15 18:17:47,Tag for v2.2.0 missing,"[Label(name=""bug"")]",1,"For the F-droid build to be able to effectively upgrade to newer version it would be helpful if you could add the tag for the 2.2.0 release (and then for the following versions).

The new versions will than be automatically picked up, build and diustributed shortly after you add the new tag.

The tag should always correspond to the version name, i.e. tagging version 2.2.0 as v2.2.0."
ScreamingHawk/android-slideshow,closed,2017-10-12 18:46:01,#26 Thai translation,[],0,
ScreamingHawk/android-slideshow,closed,2017-09-24 18:42:50,#26 Dutch translation update,[],0,Sorry it took a while.
ScreamingHawk/android-slideshow,open,,Do not show List Activity when entering picture in picture mode,"[Label(name=""bug""), Label(name=""help wanted"")]",1,"When entering picture in picture mode, the previous list activity is shown. 

It would be good if the application closed the List Activity instead, while keeping it available in the back stack. "
ScreamingHawk/android-slideshow,closed,2017-09-14 20:03:24,Correct ImageActivity title,"[Label(name=""bug"")]",1,"The title for `ImageActivity` is currently `ImageActivity`. This previously was not visible, but is now with picture in picture support. 

**Steps to reproduce**

1. Start slideshow
2. Enter picture in picture
3. Close remaining application
4. Expanding picture in picture mode to full application
5. Use the Overview (Square bottom nav) button
6. See title in incorrect"
ScreamingHawk/android-slideshow,closed,2017-09-11 21:54:15,Fix minor typos in Spanish translation,[],0,"@uzluisf did all of the heavy lifting, I just fixed some minor typos and evened out the wording."
ScreamingHawk/android-slideshow,closed,2017-09-11 02:44:33,#26 Updated Spanish translation with new settings,[],0,
ScreamingHawk/android-slideshow,closed,2017-09-10 20:56:46,Allow use of old image loading strategy,"[Label(name=""enhancement"")]",0,"Add back in the old image loading strategy and add a setting for which to use. 

Glide performance is questionable, but required for GIF support. "
ScreamingHawk/android-slideshow,closed,2017-09-10 20:28:35,Convert to Strategy pattern,"[Label(name=""enhancement"")]",0,"Convert the image loading to a strategy pattern. 

* Flexibility when adding support for more features and ways to load
* Easy to add the old loading method back in
* Reduce the code size of the `ImageActivity`"
ScreamingHawk/android-slideshow,closed,2017-09-11 02:42:55,Fix positioning of snackbar when slideshow stopped,"[Label(name=""bug"")]",1,"When an image takes a long time to load a snackbar appears warning the user. 

This snackbar isn't positioned correctly when the slideshow is stopped. "
ScreamingHawk/android-slideshow,closed,2017-09-10 20:56:55,Fix black spaces between images,"[Label(name=""bug"")]",1,There are periods of black spaces when using Glide. I think I'm clearing the image view cache when I shouldn't be...
ScreamingHawk/android-slideshow,closed,2017-09-11 19:42:29,Translate new settings to Russian,[],0,
ScreamingHawk/android-slideshow,closed,2017-09-07 19:44:30,Long load notification,"[Label(name=""enhancement"")]",0,"I've noticed with GIF support, that some images take a significant amount of time to load (30 seconds+). Would be nice to have a notification (`snackbar` so it persists) when an image is taking too long to load. 

Would be nice to have a setting to skip images that take too long to load as well. "
ScreamingHawk/android-slideshow,closed,2017-09-07 19:52:20,Make preloading images a configurable option,"[Label(name=""enhancement"")]",0,"Related #73 

Make image preloading a configurable option. 

Default: on"
ScreamingHawk/android-slideshow,closed,2017-09-07 19:44:49,Timing Issue,"[Label(name=""bug""), Label(name=""enhancement"")]",1,"The time for which a slide is shown does not match the configuration time selected. 

The timer starts when the image is displayed. When the timer ends, the new image begins loading. This causes the current image to be show during the loading period which sometimes is a considerable amount of time. This causes the image to be shown for a duration longer than intended. 

**Planned Fix**

* Create a second image view that is hidden behind the first
* Begin loading the new image into the hidden image view
* When the timer ends **and** if the image has loaded, switch the visibility of the two image views
* Repeat"
ScreamingHawk/android-slideshow,closed,2017-09-11 19:40:59,Picture in Picture,"[Label(name=""enhancement"")]",0,"Add picture in picture feature. 

Click a button to enter pip mode. See if it works for the entire app. If so button is in the drop menu, otherwise it's a button on the slideshow, and a setting to show/hide it. "
ScreamingHawk/android-slideshow,closed,2018-02-14 19:54:35,Change Log,"[Label(name=""enhancement""), Label(name=""good first issue"")]",0,This application changes a lot. Should have a change log. 
ScreamingHawk/android-slideshow,closed,2017-09-04 19:54:57,Add AutoStart feature,"[Label(name=""enhancement"")]",0,"A user has requested the ability to automatically start the slideshow when opened. 

The slideshow should begin from the last seen image and remember if the `Play from here` button was used. 

* No intention to retain order of slides when `random` option is enabled"
ScreamingHawk/android-slideshow,closed,2017-08-07 18:53:53,#26 portuguese translaction,[],0,"Requesting the Pull with Portuguese Translaction.
Thank you @ScreamingHawk "
ScreamingHawk/android-slideshow,closed,2017-07-28 00:39:57,#26 zh translation,[],0,just have a few more sentences of technical translation to go through
ScreamingHawk/android-slideshow,closed,2017-09-05 21:12:00,Thumbnail sometimes doesn't show until row falls off screen,"[Label(name=""bug"")]",1,This is a timing issue where the imageView and the holder haven't synchronized before the thumbnail generation is complete. 
ScreamingHawk/android-slideshow,closed,2017-07-19 20:21:06,New thumbnail generation sometimes overwrite with wrong image,"[Label(name=""bug"")]",1,The new thumbnail generation sometimes overwrite the thumbnail with the wrong image. This includes overwriting the `Play from Here icon` and folder icons. 
ScreamingHawk/android-slideshow,closed,2017-07-16 07:01:19,Location image details should only show path,"[Label(name=""bug"")]",1,The image name is visible in the header always. Sometimes the file name is long and so the folder path is not visible. Showing the folder path was the primary reason behind adding the full path to the image details
ScreamingHawk/android-slideshow,closed,2017-07-16 07:01:27,Add setting to open app in the last folder used if enabled,"[Label(name=""enhancement"")]",0,"User requested feature: 

>Start the app in the same directory that was used last

This is a great idea, as I almost always use the same folder as well. 

Going to make this an optional setting defaulted to disabled. "
ScreamingHawk/android-slideshow,closed,2017-07-09 20:05:06,Hide translator credits when using English,"[Label(name=""bug"")]",1,The English translator credits should not be shown for English
ScreamingHawk/android-slideshow,closed,2017-07-05 09:25:34,Make list items bigger in Saver view,"[Label(name=""invalid""), Label(name=""wontfix"")]",0,I miss-click a lot when trying to save things. If the buttons were bigger this wouldn't happen so often
ScreamingHawk/android-slideshow,closed,2017-07-04 19:05:42,Added credits for Swedish translation,[],0,
ScreamingHawk/android-slideshow,closed,2017-07-04 09:16:55,Add ellipse for long filenames,"[Label(name=""enhancement"")]",0,When filenames are too long they simply drop off the list view. It would be better to add an ellipse to show that there is more not shown. 
ScreamingHawk/android-slideshow,closed,2017-07-04 09:13:19,Check file content type when no file extension,"[Label(name=""enhancement"")]",0,"When no file extension has been provided, Slideshow doesn't know if it is an image. 

Slideshow can be smarter than this. "
ScreamingHawk/android-slideshow,closed,2017-06-27 21:06:13,#26 Update Dutch translation,[],0,Added the credits for the Dutch translation
ScreamingHawk/android-slideshow,closed,2017-06-26 23:26:26,#26 Danish Translation,[],0,I think it succeeded this time. 
ScreamingHawk/android-slideshow,closed,2017-06-26 22:12:44,#26 Danish translation,[],0,"Looks like an aweful lot of commits. If i messed something up, please tell me. "
ScreamingHawk/android-slideshow,closed,2017-06-26 20:13:29,#24 Translators deserve more credit - French,[],0,"Thank you Michael,

Here come some updates and  missing keks in string.xml.

Thomas"
ScreamingHawk/android-slideshow,closed,2017-06-26 20:13:04,Additional Spanish translations,[],0,"This addresses @ScreamingHawk's latest comments on issue #26, in reference to a new string to be translated. I've taken the opportunity to improve other existing Spanish translations.

As a bonus, I've fixed a small typo in the README.md file."
ScreamingHawk/android-slideshow,closed,2017-06-26 20:12:14,updated japanese,[],0,Hello!
ScreamingHawk/android-slideshow,closed,2017-07-18 23:22:46,Thumbnail display could be better,"[Label(name=""bug""), Label(name=""enhancement"")]",1,"Thumbnails are slow to load and do not update unless they fall off the screen and are redrawn. 

This could be improved. "
ScreamingHawk/android-slideshow,closed,2017-06-22 20:00:22,Add directory to image details view,"[Label(name=""enhancement""), Label(name=""help wanted"")]",0,"In the settings there is a ""show image details"" option. When enabled a bunch of details are added to the slideshow in a translucent box. With the addition of the ""Please from here"" button, the directory could be different for each image. Would be nice to have the directory show up in this details list so someone can tell where the image is located. 

Help wanted, unless I get around to doing it myself. "
ScreamingHawk/android-slideshow,closed,2017-05-18 09:25:52,Share feature broken in Android O beta,"[Label(name=""bug"")]",1,Share feature is broken in the Android O beta release. Needs to be fixed. 
ScreamingHawk/android-slideshow,open,,Zoom images when paused,"[Label(name=""enhancement""), Label(name=""help wanted"")]",0,When paused it would be cool if the images could be zoomed using two finger action
ScreamingHawk/android-slideshow,closed,2017-09-05 20:40:14,Autoplay GIFs,"[Label(name=""enhancement"")]",0,"Sometimes the slideshow happens across animated images (such as GIFs) but only displays a static thumbnail for them. 

It would be nice if the app instead played the GIF entirely before sliding to the next image. "
ScreamingHawk/android-slideshow,closed,2017-05-01 19:20:22,japanese translation,[],0,Hello!
ScreamingHawk/android-slideshow,closed,2017-05-01 02:59:09,#26 Improve Spanish translation,[],0,"Here's my modest contribution to improving the Spanish translation.

Thanks for the opportunity of submitting my first pull request!"
ScreamingHawk/android-slideshow,closed,2017-04-30 00:41:15,Promo images,[],0,
ScreamingHawk/android-slideshow,closed,2017-05-01 19:21:13,Update launcher icon to gallery icon with purple play button,[],0,
ScreamingHawk/android-slideshow,closed,2017-04-23 09:41:14,Update icons,[],0,
ScreamingHawk/android-slideshow,closed,2017-04-23 08:53:54,#26 <russian> translation,[],0,"Added translation for play_folder, pref_title_play_from_here and pref_description_play_from_here Strings."
ScreamingHawk/android-slideshow,closed,2017-04-13 00:30:10,Added #26 swedish (sv) language support.,[],0,I have translated the app into swedish.
ScreamingHawk/android-slideshow,closed,2017-04-12 07:39:26,"Updated Spanish translation for the ""Play Slideshow from here"" button",[],0,
ScreamingHawk/android-slideshow,closed,2017-05-10 20:59:26,"#26 update Dutch translation for the ""play from here"" button",[],0,
ScreamingHawk/android-slideshow,closed,2017-04-17 22:18:35,#26 Added Arabic translation of Play sub-folders,[],0,"Hey, I Added Arabic translation of Play sub-folders.
Keep up the great work 👍 "
ScreamingHawk/android-slideshow,closed,2017-04-10 22:02:59,#26 Danish translation,[],0,New strings translated and fixed a few of the old ones. 
ScreamingHawk/android-slideshow,closed,2017-04-19 02:57:23,Play sub-folders,"[Label(name=""enhancement"")]",0,"Is there a way to play sub-folders as well. All the way down the tree?

Also, let's say I'm at a level where I don't have any images in that folder, but I do in the sub-folders and want to play all images contained in all folders. Maybe a little ""Play"" icon in the lower right, like how G-Mail has the ""+"" icon down there to go to compose view?"
ScreamingHawk/android-slideshow,closed,2017-04-02 19:23:49,#26 es translation. Missing translation. ,[],0,"In the app, I noticed that I've missed a translation so I just fixed it and committed the change. However, you'll notice 3 commits and that's because in the first commit my usual github username didn't appear. I used the second commit to revert the first commit but I still don't know if it was a good idea. The last commit is just fine. I hope this doesn't cause any trouble."
ScreamingHawk/android-slideshow,closed,2017-03-23 01:49:16,Add russian translation,[],0,Add Russian translation for the app
ScreamingHawk/android-slideshow,closed,2017-03-20 23:08:48,#26 Danish translation,[],0,
ScreamingHawk/android-slideshow,closed,2017-03-20 21:35:09,Spanish translation,[],0,
ScreamingHawk/android-slideshow,closed,2017-03-20 18:44:48,#26 nl translation,[],0,"Hi, did the translation for Dutch (could/can be used for Belgium (Flemish part) and The Netherlands). Let me know if I missed anything."
ScreamingHawk/android-slideshow,closed,2017-03-20 18:59:04,Arabic translation,[],0,Arabic string.xml
ScreamingHawk/android-slideshow,closed,2017-03-20 21:28:22,Translations #26 - French,[],0,French string.xml
ScreamingHawk/android-slideshow,closed,2017-03-20 18:31:08,Issue #26 German translation,[],0,I've completed the German translation.
ScreamingHawk/android-slideshow,closed,2017-03-20 18:26:25,Translate app to Italian,[],0,See #26
ScreamingHawk/android-slideshow,open,,Translations,"[Label(name=""good first issue""), Label(name=""help wanted"")]",0,"Slideshow is at a stable point in development and I don't expect to see many/any changes to the strings.xml for a while. 

Would be nice is some bilingual people could translate the application into various languages. 

**Completed languages:**
* English
* Lithuanian: @mobtechpd
* Italian: @laura-barluzzi
* German: @SentToDevNull
* French: @thlabbe 
* Arabic: @aym3nb
* Dutch: @zephyrict, Dave
* Spanish: @uzluisf, @lbaca 
* Danish: @KristianTurner 
* Russian: @JekRock, @BalabanovGit , @Yahhi 
* Japanese: @naofum 
* Swedish: @cadii 
* Chinese: @wardbradt, @Liuxi-G 
* Portuguese: @MelkyFB 
* Thai: @batenzar 

Any language is appreciated, but I have installs in the following non-English countries: 
* India
* Germany
* Australia :P
* Brazil
* Belarus
* Georgia
* Hong Kong
* Indonesia
* Iran
* Russia
* Thailand
* Tanzania
* Vietnam"
ScreamingHawk/android-slideshow,closed,2017-06-22 20:07:44,Image Details not updating on setting change,"[Label(name=""bug"")]",1,"Two problems I've noticed while updating the settings for `Show image details`. 

When image details are off, navigate to an image and start the slideshow, pause slideshow, navigate to settings and turn details on. 

1. Image details do not appear, thin grey box is visible with no details populated. 

When slideshow changes image, image details are shown. Pause slideshow. 

2. Image details are not displayed when slideshow is paused. "
ScreamingHawk/android-slideshow,open,,Update Play Store Promo Images,"[Label(name=""enhancement""), Label(name=""good first issue""), Label(name=""help wanted"")]",0,"The images suck. I want better ones. 

Make a folder in the repository root named `promo_images` and populate as follows:

|Location|Image Count|Size|Type|Description|
|----------|----------|----------|----------|----------|
|`promo_images/Screenshots/Phone/`|2-7|1280×720 or 720x1280|JPEG or 24-bit PNG (no alpha)|Screenshots of the application on a phone|
|`promo_images/Screenshots/Tablet/`|2-7|1280×720 or 720x1280|JPEG or 24-bit PNG (no alpha)|Screenshots of the application on a tablet (7 inch **and** 10 inch)|
|`promo_images/Hi-res_Icon/`|1|512x512|32-bit PNG (with alpha)|High resolution image of the icon|
|`promo_images/Feature_Graphic/`|1|1024x500|JPG or 24-bit PNG (no alpha)|Image for the banner on the Play Store|
|`promo_images/Promo_Graphic/`|1|180x120|JPG or 24-bit PNG (no alpha)|No idea where this is used (Optional)|

"
ScreamingHawk/android-slideshow,closed,2017-02-28 00:58:03,Updated lithuanian translation,[],0,Updated lithuanian strings.xml
ScreamingHawk/android-slideshow,closed,2017-03-01 18:01:42,"[GT-N7100/Android 4.4.2/Rooted] ""/(inaccessable)""",[],0,"F-Droid finally updated Slideshow (1.1.5) extSdCard and UsbDrive work great. Thanks.

FYI, I hit the back button while in /storage I get /(inaccessable); getting back requires flipping root off, exiting setting, entering setting, and flipping root on again.

"
ScreamingHawk/android-slideshow,closed,2017-02-26 20:03:56,Fix translations,[],0,"Build fails for translation issues. While AS ignores them, they should either be fixed or made non-breaking on your side. E.g. I do:

`echo -e ""android { lintOptions { disable 'MissingTranslation'\n\ndisable 'ExtraTranslation' } }"" >> app/build.gradle`"
ScreamingHawk/android-slideshow,closed,2017-02-21 20:06:52,Lithuanian strings xml file,[],0,Lithuanian translation
